United States, Period fertility rates by calendar year, age, birth cohort and birth order (Lexis triangles)
Last modified: 07/04/2021
Year   Age   Cohort      ASFR       ASFR1       ASFR2       ASFR3       ASFR4      ASFR5p
2003   35     1967    0.06452     0.01579     0.02193     0.01503     0.00666     0.00511
2003   36     1967    0.05712     0.01363     0.01913     0.01337     0.00610     0.00490
2003   36     1966    0.05313     0.01251     0.01763     0.01246     0.00576     0.00477
2003   37     1966    0.04493     0.01027     0.01459     0.01058     0.00502     0.00446
2003   37     1965    0.04128     0.00937     0.01327     0.00968     0.00469     0.00427
2003   38     1965    0.03456     0.00784     0.01085     0.00797     0.00407     0.00383
2003   38     1964    0.03164     0.00716     0.00989     0.00722     0.00375     0.00362
2003   39     1964    0.02647     0.00593     0.00833     0.00587     0.00313     0.00321
2003   39     1963    0.02389     0.00535     0.00744     0.00526     0.00284     0.00300
2003   40     1963    0.01902     0.00428     0.00569     0.00420     0.00228     0.00258
2003   40     1962    0.01678     0.00377     0.00495     0.00365     0.00203     0.00237
2003   41     1962    0.01276     0.00286     0.00371     0.00265     0.00158     0.00196
2003   41     1961    0.01100     0.00245     0.00316     0.00226     0.00138     0.00176
2003   42     1961    0.00800     0.00174     0.00224     0.00164     0.00102     0.00136
2003   42     1960    0.00676     0.00145     0.00186     0.00137     0.00086     0.00122
2003   43     1960    0.00474     0.00099     0.00125     0.00092     0.00059     0.00100
2003   43     1959    0.00392     0.00082     0.00102     0.00074     0.00048     0.00086
2003   44     1959    0.00261     0.00056     0.00068     0.00048     0.00033     0.00058
2003   44     1958    0.00212     0.00046     0.00055     0.00038     0.00026     0.00048
2003   45     1958    0.00139     0.00031     0.00036     0.00024     0.00015     0.00031
2003   45     1957    0.00111     0.00026     0.00028     0.00019     0.00012     0.00025
2003   46     1957    0.00071     0.00017     0.00017     0.00012     0.00009     0.00016
2003   46     1956    0.00057     0.00014     0.00014     0.00010     0.00006     0.00013
2003   47     1956    0.00035     0.00010     0.00009     0.00006     0.00003     0.00007
2003   47     1955    0.00028     0.00008     0.00008     0.00004     0.00002     0.00005
2003   48     1955    0.00018     0.00006     0.00005     0.00003     0.00002     0.00003
2003   48     1954    0.00015     0.00005     0.00004     0.00002     0.00001     0.00003
2003   49     1954    0.00010     0.00004     0.00003     0.00001     0.00001     0.00002
2003   49     1953    0.00009     0.00003     0.00002     0.00001     0.00001     0.00002
2003   50     1953    0.00007     0.00002     0.00002     0.00001     0.00001     0.00002
2003   50     1952    0.00007     0.00002     0.00001     0.00001     0.00001     0.00002
2003   51     1952    0.00005     0.00002     0.00002     0.00001     0.00001     0.00001
2003   51     1951    0.00004     0.00001     0.00001     0.00000     0.00000     0.00001
2003   52     1951    0.00002     0.00001     0.00000     0.00000     0.00000     0.00000
2003   52     1950    0.00002     0.00000     0.00000     0.00000     0.00000     0.00000
2003   53     1950    0.00002     0.00000     0.00000     0.00000     0.00000     0.00000
2003   53     1949    0.00002     0.00000     0.00000     0.00000     0.00000     0.00000
2003   54     1949    0.00002     0.00001     0.00000     0.00000     0.00000     0.00000
2003   54     1948    0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
2003   55+       .    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2004   12-       .    0.00009     0.00009     0.00000     0.00000     0.00000     0.00000
2004   13     1991    0.00041     0.00040     0.00000     0.00000     0.00000     0.00000
2004   13     1990    0.00060     0.00060     0.00001     0.00000     0.00000     0.00000
2004   14     1990    0.00198     0.00195     0.00003     0.00000     0.00000     0.00000
2004   14     1989    0.00321     0.00315     0.00006     0.00000     0.00000     0.00000
2004   15     1989    0.00726     0.00702     0.00023     0.00001     0.00000     0.00000
2004   15     1988    0.01025     0.00982     0.00041     0.00001     0.00000     0.00000
2004   16     1988    0.01803     0.01685     0.00112     0.00006     0.00001     0.00000
2004   16     1987    0.02283     0.02100     0.00172     0.00011     0.00001     0.00000
2004   17     1987    0.03341     0.02942     0.00366     0.00030     0.00002     0.00000
2004   17     1986    0.03952     0.03393     0.00506     0.00048     0.00004     0.00000
2004   18     1986    0.05360     0.04353     0.00888     0.00108     0.00010     0.00001
2004   18     1985    0.06105     0.04803     0.01128     0.00156     0.00016     0.00002
2004   19     1985    0.07688     0.05641     0.01694     0.00310     0.00038     0.00005
2004   19     1984    0.08334     0.05860     0.01997     0.00412     0.00057     0.00009
2004   20     1984    0.09095     0.05771     0.02558     0.00637     0.00111     0.00018
2004   20     1983    0.09393     0.05642     0.02811     0.00767     0.00148     0.00026
2004   21     1983    0.09740     0.05201     0.03206     0.01042     0.00239     0.00052
2004   21     1982    0.09917     0.05012     0.03368     0.01179     0.00289     0.00070
2004   22     1982    0.10353     0.04758     0.03656     0.01446     0.00386     0.00106
2004   22     1981    0.10459     0.04608     0.03735     0.01554     0.00434     0.00126
2004   23     1981    0.10436     0.04291     0.03766     0.01691     0.00526     0.00162
2004   23     1980    0.10504     0.04206     0.03785     0.01762     0.00568     0.00183
2004   24     1980    0.10817     0.04172     0.03840     0.01918     0.00642     0.00245
2004   24     1979    0.10919     0.04147     0.03844     0.01979     0.00676     0.00274
2004   25     1979    0.11022     0.04090     0.03803     0.02072     0.00738     0.00319
2004   25     1978    0.11144     0.04105     0.03814     0.02113     0.00770     0.00342
2004   26     1978    0.11552     0.04223     0.03908     0.02186     0.00845     0.00390
2004   26     1977    0.11673     0.04256     0.03927     0.02208     0.00870     0.00413
2004   27     1977    0.11761     0.04282     0.03916     0.02218     0.00885     0.00459
2004   27     1976    0.11803     0.04281     0.03920     0.02227     0.00897     0.00478
2004   28     1976    0.11840     0.04233     0.03929     0.02249     0.00927     0.00502
2004   28     1975    0.11858     0.04205     0.03947     0.02254     0.00934     0.00518
2004   29     1975    0.11911     0.04139     0.04018     0.02256     0.00939     0.00559
2004   29     1974    0.11825     0.04055     0.04017     0.02246     0.00935     0.00571
2004   30     1974    0.11433     0.03796     0.03942     0.02203     0.00912     0.00579
2004   30     1973    0.11234     0.03657     0.03904     0.02185     0.00906     0.00582
2004   31     1973    0.10797     0.03351     0.03812     0.02152     0.00901     0.00581
2004   31     1972    0.10539     0.03197     0.03746     0.02127     0.00889     0.00581
2004   32     1972    0.09950     0.02889     0.03574     0.02060     0.00846     0.00580
2004   32     1971    0.09637     0.02737     0.03473     0.02020     0.00829     0.00577
2004   33     1971    0.08953     0.02432     0.03237     0.01917     0.00801     0.00566
2004   33     1970    0.08641     0.02300     0.03118     0.01878     0.00787     0.00559
2004   34     1970    0.08061     0.02062     0.02881     0.01820     0.00756     0.00542
2004   34     1969    0.07718     0.01947     0.02737     0.01761     0.00739     0.00534
2004   35     1969    0.06961     0.01731     0.02413     0.01598     0.00704     0.00515
2004   35     1968    0.06583     0.01616     0.02255     0.01521     0.00681     0.00509
2004   36     1968    0.05828     0.01385     0.01945     0.01368     0.00627     0.00504
2004   36     1967    0.05439     0.01273     0.01797     0.01282     0.00594     0.00494
2004   37     1967    0.04663     0.01057     0.01515     0.01105     0.00521     0.00465
2004   37     1966    0.04289     0.00962     0.01383     0.01012     0.00487     0.00445
2004   38     1966    0.03574     0.00790     0.01138     0.00825     0.00426     0.00395
2004   38     1965    0.03260     0.00720     0.01028     0.00748     0.00393     0.00372
2004   39     1965    0.02701     0.00600     0.00832     0.00615     0.00324     0.00330
2004   39     1964    0.02436     0.00542     0.00744     0.00549     0.00293     0.00309
2004   40     1964    0.01949     0.00433     0.00588     0.00427     0.00235     0.00267
2004   40     1963    0.01721     0.00382     0.00512     0.00372     0.00210     0.00245
2004   41     1963    0.01304     0.00289     0.00373     0.00277     0.00165     0.00201
2004   41     1962    0.01130     0.00249     0.00319     0.00237     0.00143     0.00182
2004   42     1962    0.00839     0.00183     0.00231     0.00172     0.00103     0.00150
2004   42     1961    0.00708     0.00154     0.00191     0.00145     0.00087     0.00131
2004   43     1961    0.00487     0.00105     0.00124     0.00099     0.00062     0.00096
2004   43     1960    0.00404     0.00088     0.00101     0.00082     0.00051     0.00082
2004   44     1960    0.00277     0.00061     0.00068     0.00055     0.00033     0.00060
2004   44     1959    0.00225     0.00051     0.00054     0.00044     0.00027     0.00050
2004   45     1959    0.00144     0.00035     0.00032     0.00026     0.00019     0.00031
2004   45     1958    0.00114     0.00028     0.00026     0.00020     0.00015     0.00025
2004   46     1958    0.00071     0.00018     0.00017     0.00012     0.00008     0.00017
2004   46     1957    0.00057     0.00015     0.00014     0.00009     0.00006     0.00013
2004   47     1957    0.00037     0.00010     0.00010     0.00007     0.00003     0.00008
2004   47     1956    0.00030     0.00008     0.00008     0.00005     0.00002     0.00006
2004   48     1956    0.00019     0.00006     0.00006     0.00002     0.00002     0.00004
2004   48     1955    0.00015     0.00005     0.00004     0.00002     0.00001     0.00003
2004   49     1955    0.00009     0.00003     0.00003     0.00002     0.00001     0.00001
2004   49     1954    0.00009     0.00003     0.00002     0.00002     0.00001     0.00001
2004   50     1954    0.00009     0.00003     0.00002     0.00002     0.00001     0.00001
2004   50     1953    0.00008     0.00002     0.00002     0.00001     0.00001     0.00001
2004   51     1953    0.00006     0.00002     0.00002     0.00001     0.00001     0.00001
2004   51     1952    0.00005     0.00001     0.00001     0.00001     0.00001     0.00001
2004   52     1952    0.00003     0.00001     0.00001     0.00001     0.00000     0.00000
2004   52     1951    0.00002     0.00001     0.00001     0.00000     0.00000     0.00000
2004   53     1951    0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
2004   53     1950    0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
2004   54     1950    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2004   54     1949    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2004   55+       .    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2005   12-       .    0.00008     0.00008     0.00000     0.00000     0.00000     0.00000
2005   13     1992    0.00041     0.00041     0.00000     0.00000     0.00000     0.00000
2005   13     1991    0.00062     0.00062     0.00001     0.00000     0.00000     0.00000
2005   14     1991    0.00197     0.00195     0.00003     0.00000     0.00000     0.00000
2005   14     1990    0.00315     0.00310     0.00006     0.00000     0.00000     0.00000
2005   15     1990    0.00707     0.00685     0.00021     0.00001     0.00000     0.00000
2005   15     1989    0.00993     0.00952     0.00039     0.00002     0.00000     0.00000
2005   16     1989    0.01721     0.01611     0.00104     0.00006     0.00000     0.00000
2005   16     1988    0.02181     0.02010     0.00160     0.00010     0.00001     0.00000
